,raw_acc,raw_vacc,raw_loss,raw_vloss
124,0.9899428,1.0,0.028414475902382916,0.003378910925816889
125,0.99095774,0.946290135383606,0.027681054819723643,0.15618013820465518
126,0.9904964,0.9916943311691284,0.02817196856531438,0.025484519398663964
127,0.9907732,0.9950166344642639,0.02640530840639779,0.018629934470497222
128,0.9899428,0.998892605304718,0.030398080791246188,0.006245644626971891
129,0.9914191,0.9972314238548279,0.027945187030229315,0.009314042897657764
130,0.99058867,0.9972314238548279,0.027309611919630765,0.006933007485223965
131,0.9918804,0.9983388781547546,0.02386337741555713,0.006101545997006264
132,0.9901273,0.9994462728500366,0.02707935225665033,0.005772199397669447
133,0.9925263,0.9656699895858765,0.026455213569582792,0.08297782015731736
134,0.9880974,0.9983388781547546,0.03629657801922203,0.009445396198861193
135,0.9918804,0.985049843788147,0.023331895586067797,0.03851833351261724
136,0.9916036,0.9844961166381836,0.02333747634789122,0.03517828907627831
137,0.99105,0.9307862520217896,0.025316473178372673,0.21424751406852682
138,0.9928031,0.973975658416748,0.019334463396678162,0.07238573844826023
139,0.9778557,0.9916943311691284,0.07375843425197649,0.026396485806699607
